t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R)
165,171,0.912663243986048,0.09081338699038109,0.7433792015279829,0.7685993059141755,0.8498804237930748,0.9096529277350508,0.9721652057550099,1.0669961598497244,1.0990525166160197
166,172,0.7829344254634379,0.08593821783144764,0.6236028995775399,0.6471408791880909,0.7233848805585861,0.7797923653237714,0.8390597026935995,0.9294464817806506,0.9601192883825994
167,173,0.6991777600288954,0.08478775752005568,0.5429388885897687,0.5657995154887804,0.6402764554931527,0.6957534209146145,0.7543474006801258,0.8442376137976533,0.874873230701271
168,174,0.7230041202628348,0.09108995709954743,0.5555762175855891,0.5799766379366016,0.6596599659633153,0.7191823207952138,0.7821835951526893,0.8790691658690901,0.9121466101524871
169,175,0.8398480050162094,0.10260376411658176,0.650870668201676,0.6785005653993526,0.7685560979775555,0.8356733725054634,0.9065906418352232,1.015436581242666,1.052544932972783
170,176,0.7405752972837737,0.09809159440954222,0.5609044980282126,0.5869456240813379,0.6722675786252886,0.7362489789822272,0.8041687416077106,0.9089637607546014,0.9448267179410327
171,177,0.7984566429069575,0.10575816592437945,0.6047432639593011,0.6328196934083484,0.7248101792391477,0.7937921913652042,0.8670203774144624,0.980005889472846,1.0186717975916006
172,178,0.8564685153434255,0.11245982560640777,0.6503524515894579,0.6802557512984057,0.7781743912097484,0.8515513433011757,0.9294044888391243,1.0494556801919932,1.0905223322627953
173,179,0.9275106655109858,0.11875557171651052,0.7094721662267273,0.7411932837602017,0.8448913469021317,0.9224472544587258,1.0046123680292425,1.1311012507720668,1.174318112332283
174,180,1.040723190081901,0.1262062246981601,0.8081622792597317,0.8421902273921613,0.953048843069075,1.035626075541545,1.1228429709110963,1.2566441795607375,1.3022451680028506
175,181,0.9962563005400147,0.12171207867344182,0.7720849488951206,0.8048604737544395,0.911687412907304,0.9913042093087094,1.0754286889346423,1.2045454484854001,1.2485646388543408
176,182,1.0348471126082748,0.1236878875276501,0.8067140925166043,0.8401431183241472,0.9489549222399442,1.0299234627188054,1.1153737157362058,1.246347348983641,1.2909557490372123
177,183,1.0196141134334087,0.12186719588567337,0.7948392223488889,0.8277761712918027,0.9349862602305076,1.0147629399066693,1.0989553610976608,1.2280010561763757,1.2719528184397564
178,184,1.1424761362720155,0.1285386078016356,0.9045091160243204,0.9395839536704117,1.0533530456568179,1.1376591945823056,1.22634972250416,1.3618004044579923,1.4078130380777418
179,185,1.1023691561306017,0.12324861847035523,0.874110181593675,0.9077738306711088,1.0169272663532947,1.097779369231182,1.1828090760575152,1.3126216587267807,1.356707370493403
180,186,1.002103739093681,0.11571297270433345,0.7882181602693665,0.8196659124764819,0.9218209235017655,0.997653480895032,1.0775367399503046,1.199722833031458,1.2412754844518568
181,187,0.862552037200943,0.10781900465011787,0.664270172581329,0.6931913163889766,0.7875904641245015,0.8580637621185838,0.9326226322376311,1.0472238950085138,1.0863353314156319
182,188,1.715722431843026,0.15662331305634086,1.4225044048640083,1.4664807227990497,1.6076458065433956,1.7109588968932514,1.8186072221680578,1.981213675118257,2.0360083749915416
183,189,2.343174276079036,0.16325668763831258,2.0341029462303877,2.0812613129770487,2.231090717616325,2.3393838245762972,2.4511262345305496,2.618017124370375,2.6737851054416173
184,190,1.7326298768853134,0.11576620316773495,1.513144910502746,1.5467091630157461,1.653205320616402,1.730052241823055,1.809244779641811,1.9273433316572437,1.9667625030220528
185,191,1.610107103468122,0.10082881794404881,1.4185329660142112,1.447924940911749,1.5410007650339252,1.6080028781138753,1.6769197812648622,1.7794671076493707,1.8136387866660226
186,192,2.2967726207384898,0.11127899707949683,2.083820390967696,2.1168509532892075,2.2207687369155074,2.294975709274119,2.370817751185706,2.4828237840287235,2.5199362471021405
187,193,1.8118849140452142,0.08287368698978984,1.6530749679522447,1.6777585844375513,1.7553201459754781,1.8106215527362763,1.8670725256923908,1.950320725661724,1.9778742484025744
188,194,1.581587452323016,0.06942398386949127,1.4484278675973519,1.4691536998372212,1.5342245088773852,1.5805717768316179,1.6278432307169235,1.697485796823967,1.720518896538503
189,195,1.2873848283769567,0.05827717294046373,1.1756824959066294,1.193050460307118,1.2476128917514058,1.286505574018679,1.3261983123375978,1.3847184413725802,1.4040837614259982
190,196,1.02868172272596,0.0507411274151809,0.9316223506932924,0.9466669488653147,0.9940178429924578,1.0278475513776895,1.0624363018800522,1.1135419634803816,1.1304814759020847
191,197,1.1609917583467484,0.05479058863938273,1.0560738398698901,1.0723630464186589,1.1235813247625788,1.1601299629455446,1.1974627747797335,1.2525601632625676,1.270807051122496
192,198,1.0691526991569986,0.051861523629865035,0.9699092598595591,0.9853020268225107,1.0337306239452826,1.0683142650430264,1.1036608253682962,1.1558633780436727,1.173160748634563
193,199,0.8473119224393624,0.046087692779775626,0.7593789935315095,0.7729561096116809,0.8157876183420235,0.8464764557643528,0.8779255252812755,0.9245176284595698,0.9399925618973727
194,200,0.8119979540591993,0.04688072373575041,0.7227032840133276,0.7364551784027951,0.7799049208379307,0.8110959125434728,0.8431077247692154,0.8906177249455676,0.9064186354861504
195,201,0.8944401633376593,0.05121549476705679,0.7968654512843245,0.8118980361612363,0.8593837603649337,0.8934628232588523,0.9284312238783862,0.9803161391845181,0.9975687880980402
196,202,1.006417420536921,0.05531770432659258,0.9009046601058913,0.9171889851122682,0.9685744024874017,1.0054040901826007,1.043155858489858,1.0991024680593395,1.1176886337514829
197,203,1.1753596455772464,0.059516649177879154,1.061589334279471,1.0792065262881718,1.1346875475950835,1.1743552174693834,1.2149368555200404,1.2749390020261295,1.2948378539061334
198,204,1.3417426147831932,0.06156337332717855,1.2237779361677106,1.2421110160318143,1.2997215173537984,1.3408011585760267,1.3827374562648715,1.4445856375637698,1.4650573689998945
199,205,1.3247384731383522,0.05781632694454021,1.2138291191672586,1.231095074861509,1.2852970762084384,1.3238974643513197,1.363263104792759,1.4212506538363059,1.4404270956284704
200,206,1.2371289303015043,0.053188327041148106,1.1350642340510637,1.1509611235357218,1.2008505958539215,1.2363667655892194,1.2725764445682635,1.3258965720786864,1.3435248445717942
201,207,1.2946768131951785,0.052723315629682306,1.193389394900454,1.2091923551883685,1.2587361589172061,1.2939611971072829,1.329837385493784,1.382602320879483,1.4000309334787147
202,208,1.387683916397065,0.052412098164356595,1.286845715505865,1.3026136874167653,1.3519820398357294,1.3870241129985905,1.4226665475852653,1.4750048087743088,1.4922716580137878
203,209,1.344111288622693,0.04878814890173818,1.250176476525343,1.2648812455934473,1.310890349679938,1.3435210355282445,1.3766887966565644,1.4253547500219508,1.4414004045534377
204,210,1.2536694702392914,0.0449462280932147,1.1671125153351094,1.180666879311352,1.223068044157701,1.2531323777221388,1.283685414953026,1.3285041426421662,1.3432786280706066
205,211,1.0903743597249222,0.040635853154462255,1.0121734871316186,1.0244063010004902,1.0626976966077102,1.0898695983492421,1.1175007868056441,1.1580642157803887,1.1714436992596111
206,212,1.3680026257225044,0.045373782963293606,1.2805055352855887,1.2942347246874804,1.3371311887387047,1.3675010073112546,1.398327249058507,1.4434816005221918,1.4583503326218341
207,213,1.4692350394930882,0.04460426713147208,1.3831018370659554,1.3966454210312298,1.4389089490449813,1.4687836862618957,1.4990691082342256,1.5433642704172201,1.5579332152680814
208,214,1.5566384540780858,0.042845063333557164,1.4737861434513186,1.4868413702411711,1.527529632556004,1.5562453812114216,1.5853187838583749,1.6277763488961494,1.6417245440366837
209,215,1.470798873518178,0.03845307947106658,1.3963888969977225,1.4081258672630272,1.4446832427054541,1.4704637768484365,1.4965492122465986,1.5346149276913512,1.5471131603574495
210,216,1.5737960141309835,0.037302543020328614,1.5015253728255384,1.512945542459724,1.548477768345156,1.5735013055899703,1.5987929943944967,1.6356517651793048,1.6477414479077042
211,217,1.7882828210995358,0.03673347642677595,1.717003847644338,1.7282936329433427,1.7633712807105473,1.7880313108182202,1.8129201860322577,1.8491299345623309,1.8609910991452085
212,218,1.6745912066795543,0.03181771019614402,1.6128041979702235,1.622601670638945,1.6530220605591834,1.6743896958038582,1.6959406821945289,1.727268115117993,1.7375233798729945
213,219,1.450294261145712,0.027001209575012675,1.3978505956270049,1.4061688478252747,1.431992037587967,1.4501266973712867,1.4684138203775334,1.4949912500916125,1.5036901736215365
214,220,1.3271694119389874,0.02442689058671317,1.2797208225842824,1.2872479657868836,1.3106130578225152,1.3270195539030025,1.3435624030475233,1.3676020377744404,1.375469628523084
215,221,1.2572739287562582,0.0229202218053675,1.2127481761241723,1.2198125559404882,1.2417394942048017,1.2571346522341584,1.272656535380154,1.295210386712615,1.302591175067538
216,222,1.2963130087667767,0.022644965251359252,1.252305546446099,1.2592916002022854,1.2809681890912505,1.2961811514211938,1.3115140882048477,1.3337841949088733,1.3410698026321641
217,223,1.2533619905634004,0.021469737131525078,1.2116314898865848,1.2182577312257952,1.2388148276495403,1.2532394025162152,1.267775517843895,1.2888844090206653,1.2957891464320577
218,224,1.1681585242364099,0.02010186037578171,1.129088253867532,1.135291729391731,1.1545379082051932,1.168043220907687,1.1816534458566537,1.2014186293606288,1.2078840514733145
219,225,1.1871299852901729,0.019929961935332748,1.1483858463048666,1.154539434392221,1.173627329317961,1.1870184567148612,1.2005110617428796,1.2201009704077546,1.226507929725416
220,226,1.205760111347386,0.019658551606878176,1.1675345233205505,1.1736079089355627,1.192443029022969,1.2056532762316412,1.2189607305418984,1.238276738126614,1.2445928324980846
221,227,1.2280984323908182,0.019328751486976017,1.1905037277939756,1.196479350695821,1.2150067045130386,1.2279970303262933,1.2410796197709442,1.2600634057852604,1.2662693947645682
222,228,1.2979151030677087,0.019279747219871673,1.2603994743147162,1.2663663900119029,1.2848596004003916,1.2978196413046537,1.3108665408169795,1.3297894448666112,1.3359732316448572
223,229,1.2754992336018065,0.018330225572569015,1.239822801770504,1.245499197095802,1.2630882884329837,1.275411426661003,1.2878144585067945,1.3057987875350778,1.3116746637433052
224,230,1.2576430940741123,0.01753504684399818,1.223507183665423,1.228940170687597,1.245771883054614,1.2575615992189475,1.2694254657467565,1.2866240037746375,1.2922421318948065
225,231,1.2221495639150186,0.016715134669115658,1.1896055654238908,1.1947861943558777,1.210834225289735,1.2220733613950208,1.2333818324708432,1.2497728671448434,1.2551266140273878
226,232,1.1720423425421937,0.015922959901740825,1.1410393089705293,1.145974962831469,1.1612635268809122,1.1719702353979529,1.18274255259001,1.1983556862242388,1.203455154119871
227,233,1.181065717534939,0.01567663584463425,1.1505376325023065,1.1553987838624622,1.1704545208546173,1.1809963580455078,1.1916013038668896,1.2069692426701077,1.2119879659558306
228,234,1.146498273110045,0.015110376658413605,1.1170715521891175,1.1217576480371165,1.1362706184388456,1.1464318909392983,1.1566535630710852,1.1714653337406788,1.1763022376118573
229,235,1.1778447781345986,0.0150610178245106,1.1485085535981043,1.1531815774485672,1.1676515882321714,1.1777805840336035,1.1879679885744951,1.2027269506639358,1.2075458117061109
230,236,1.116533829929812,0.014333396020926271,1.0886155736185434,1.0930625627570258,1.1068329601283375,1.1164724959963161,1.1261678382050189,1.1402143126591169,1.1448006412076543
231,237,1.156269214333096,0.01440505421165349,1.1282061867474196,1.132677472851262,1.1465208215624907,1.1562093944469671,1.165952396060396,1.180065006809722,1.1846721927380002
232,238,1.1065068886605247,0.013814079287926826,1.0795955056968767,1.0838832181953777,1.0971583642154192,1.1064494023415206,1.1157927459388595,1.1293266501144488,1.1337449609969412
233,239,1.0924819373212242,0.013566233101011667,1.066052527126622,1.0702636528702247,1.0833013014029451,1.092425783532801,1.101601358692762,1.114891767378055,1.119230464248657
234,240,1.0391198437636435,0.013105207699876706,1.0135910114269089,1.0176580680228244,1.030250742010088,1.0390647507119082,1.0479288873109998,1.0607695468471063,1.0649617647465022
235,241,1.0518721119483199,0.013173124206643157,1.0262098717430796,1.0302984453295434,1.0429572547252144,1.0518171212365273,1.0607270225252161,1.0736333568168517,1.0778468592201589
236,242,0.9496802236246531,0.012462394109640154,0.925409645078514,0.9292748048954917,0.9412450167906278,0.9496257106499834,0.9580560046263082,0.9702715910142281,0.9742605942418647
237,243,0.9975556833802838,0.012942178074482481,0.972348889974431,0.9763635808997099,0.988796077207682,0.9974997138054355,1.0062542758419688,1.0189387031116637,1.0230805465936597
238,244,0.9345740805006423,0.012561888073380285,0.9101135454293374,0.9140080502912166,0.9260708168757342,0.9345177984124744,0.9430159897546129,0.9553320939842002,0.959354461313226
239,245,0.9967481722620274,0.013140155939219387,0.9711584029723868,0.9752334683241228,0.9878540790155506,0.996690430522582,1.0055793199286427,1.0184598384690668,1.0226660823805225
240,246,1.0378734403583951,0.013415668579767738,1.0117438446885825,1.015905655650082,1.0287934777878252,1.0378156367848257,1.0468903899323452,1.06003839825074,1.0643315282823795
241,247,1.084135049877776,0.013610296051478923,1.0576215616011944,1.0618456640364473,1.0749242641423546,1.0840780955870488,1.09328374842532,1.1066187119134812,1.1109722040530654
242,248,1.2117765880810136,0.014181800878480273,1.1841383044084324,1.188544340559954,1.2021811918185725,1.2117212638445123,1.2213116740859622,1.2351975515150597,1.2397292742888621
243,249,1.2083136764063318,0.01367269651667903,1.1816625208499232,1.1859123918021173,1.1990636881334624,1.2082621055780023,1.217507446088802,1.2308908737048057,1.235257904258494
244,250,1.1178499229769825,0.012734948109373239,1.0930275802655027,1.0969856018266464,1.1092341744972076,1.1178015629802198,1.1264129530726283,1.1388792043902716,1.1429470911163322
245,251,1.1058849792967615,0.012487308806275344,1.081544127550911,1.0854256581021633,1.0974369945159494,1.1058379787177661,1.1142817276243644,1.126504623657141,1.1304929310316558
246,252,1.054043198079508,0.01204483150453071,1.0305663970142975,1.0343097713963654,1.0458942684080155,1.0539973186052642,1.0621421134444815,1.0739331237426613,1.0777807279879066
247,253,1.0174871402229249,0.011789872133517024,0.9945090789909419,0.9981725022910956,1.0095103659384315,1.0174416032087692,1.025414273529104,1.036957108975818,1.0407239841167872
248,254,1.0090057438596278,0.011762882172415763,0.986081075572891,0.9897357981979266,1.0010470817863266,1.008960034082641,1.0169145766236898,1.0284316096531645,1.0321901765981265
249,255,0.9508718416339921,0.011441349671045096,0.9285778843401166,0.9321310867092706,0.9431299594071123,0.9508259527443097,0.9585636993071247,0.9697691276671598,0.9734265812313229
250,256,0.9651734110383755,0.0116590988222032,0.9424556849978721,0.9460763025643479,0.9572840884886401,0.9651264649289079,0.9730115565356848,0.9844306568930764,0.9881579274604602
251,257,1.0302439487785968,0.012133960017718819,1.006597470619958,1.0103669371441446,1.022033958662201,1.0301963122372568,1.0384020091777943,1.0502834529125498,1.0541611410037073
252,258,1.0369758000189417,0.012103768018622436,1.013386944138321,1.017147514484728,1.0287864666761535,1.036928707946843,1.0451137971802926,1.0569647208173534,1.0608322758059776
253,259,1.071143269018372,0.01222189872022669,1.0473211439916397,1.0511196276382226,1.0628745819707808,1.0710967848364206,1.0793612825527164,1.0913254720901533,1.0952295593880257
254,260,1.0244688022084727,0.011814591091853476,1.0014419483629757,1.0051132974335175,1.0164754194792154,1.024423385675791,1.0324126752976441,1.0439792268304076,1.0477537540348545
255,261,1.0696489410710845,0.012042114823458345,1.04617549672052,1.0499187973973516,1.0615022140106598,1.0696037513411771,1.0777464057272383,1.0895332309422863,1.0933791945235156
256,262,1.001794348380973,0.011533941316233925,0.9793142762833692,0.9828984976636849,0.9939908839621772,1.0017500842205473,1.009549559387525,1.0208411881002664,1.0245259696352493
257,263,0.9958591527399792,0.01152148744803047,0.9734039685630838,0.9769840754348156,0.9880639985498662,0.9958147208810896,1.003605870707252,1.0148857910825955,1.0185668390843754
258,264,0.9864139342851431,0.011498727898067683,0.9640040673135216,0.9675767207582402,0.9786339982870423,0.9863692540300962,0.9941451632802053,1.0054035561525785,1.0090777150302421
259,265,1.0986798744864494,0.012177523231925025,1.0749404636857072,1.0787266583404502,1.09044192063822,1.0986348838281474,1.1068687829386148,1.1187865577758223,1.1226749630959119
260,266,1.1893346048511806,0.012455301975530644,1.1650464403160927,1.1689218797625147,1.1809101000402413,1.189291125766773,1.1977117120542828,1.2098956409598676,1.213869857099534
261,267,1.1542307251277906,0.011887289620495256,1.1310482375117554,1.1347477215355595,1.1461907816448726,1.1541899167743053,1.1622261824278468,1.1738529296369695,1.1776451229448335
262,268,1.0606526432734569,0.011135192342608428,1.0389390016420212,1.0424035827071385,1.0531209811755478,1.0606136761653537,1.0681418263792282,1.0790346241081108,1.0825877314624472
263,269,1.0674965618984438,0.011114932710026497,1.0458215147736554,1.0492801549381061,1.0599787748711014,1.067457985369695,1.0749722957119097,1.0858445568249993,1.0893908359585747
264,270,1.0842169339264003,0.01112500214622461,1.0625206505138456,1.065983060391666,1.0766926377664665,1.084178883453701,1.0916997503359116,1.102580601001333,1.1061294547537401
265,271,1.0846137822064532,0.011006345501048707,1.063147722285847,1.0665736738485248,1.07716996156614,1.084576552701653,1.0920170180513074,1.1027808837086748,1.1062914140612718
266,272,0.9874847686416609,0.010386523604430056,0.9672312269589208,0.9704627912864475,0.9804594571448979,0.9874483531718642,0.9944703827496426,1.0046309624004757,1.0079452561507265
267,273,0.9211759208596524,0.010097238855692504,0.9014907333942357,0.9046306007840973,0.9143454768024405,0.921139028338452,0.927966147491787,0.9378470846097576,0.9410707651662185
268,274,0.9405452906266119,0.010384052791627877,0.9203017239263536,0.9235304688383371,0.9335206793234591,0.9405070759956772,0.9475282432427669,0.9576904659246332,0.9610060275925562
269,275,0.9785425952430027,0.010712543222748101,0.9576576935169033,0.9609889536842756,0.9712959448459677,0.978503503854168,0.9857466311761384,0.9962295810093473,0.9996496497757917
270,276,0.9875171085161807,0.010790120483535254,0.9664807493688712,0.9698362189926679,0.9802180203197833,0.9874778093231833,0.9947733557158962,1.0053320510854926,1.008776801403626
271,277,0.9667785335193222,0.010686714036620876,0.9459450699340374,0.9492678677468259,0.9595491519389994,0.9667391570313418,0.9739649898446786,0.9844235159996375,0.9878357700971784
272,278,0.9799230294329508,0.010814847147892753,0.9588395936217128,0.9622023032236865,0.9726070018721588,0.9798832439698532,0.9871956859047859,0.9977794674003153,1.0012325624061862
273,279,1.0317352068467818,0.011126780743535888,1.010040994529573,1.0135017547769445,1.0242086641677508,1.031695208083674,1.0392181459077339,1.050105098256159,1.0536567285063063
274,280,0.9633583722849559,0.010678961807924003,0.9425403382694109,0.9458605997367175,0.9561341753328637,0.9633189133123585,0.9705395540643216,0.9809907429038714,0.9844006480436759
275,281,0.9886101448698589,0.010886879036769088,0.9673860339377108,0.9707712400153925,0.9812454361718564,0.9885701819367202,0.9959312890140029,1.0065853668481648,1.0100613615116043
276,282,1.1316030453091044,0.011668491323035343,1.1088473958156548,1.112478731345138,1.1237110592879536,1.1315629391274635,1.139451310602339,1.1508641650196982,1.154586614623402
277,283,1.1553459368623793,0.011510947365615115,1.1328937154133336,1.1364775377957383,1.147561224100984,1.1553077084479655,1.163088975888818,1.174344736440129,1.1780154069695046
278,284,1.1851515011326403,0.011357946399832525,1.1629936109131727,1.166531428598436,1.1774710341720527,1.1851152182202418,1.1927924151909486,1.2038953378933133,1.2075155839156795
279,285,1.1082764710681217,0.010673293435420882,1.087454727298323,1.0907790969160371,1.101058889974385,1.108242208087239,1.1154567012377956,1.1258907192819894,1.12929292830815
280,286,1.0553589336075717,0.01027335325249897,1.035318418572101,1.0385178165958058,1.0484116118589009,1.0553255985999233,1.0622699160405122,1.0723137592834346,1.0755888885191727
281,287,1.1223947138005006,0.010552533002053064,1.1018062586941677,1.1050939283027683,1.1152592272024417,1.1223616430313463,1.1294941491303252,1.1398083066176916,1.1431711071542858
282,288,1.1171543281253176,0.010350679227197741,1.0969583550624593,1.100183671231676,1.110155586060139,1.1171223611855257,1.124118222232015,1.1342340270773599,1.1375319664771342
283,289,0.9872972098391518,0.009573685631135751,0.9686212136811196,0.971602852551123,0.9808231005900181,0.9872662651060901,0.9937375854693774,1.0030971223525171,1.0061490621575913
284,290,0.990515414978118,0.009662760306678215,0.9716661917620624,0.9746753586672237,0.9839809686521382,0.9904839941613172,0.9970156086954488,1.0064626504787832,1.00954319989348
285,291,0.9270664750324629,0.00940131060037055,0.9087307100764048,0.9116570856146432,0.9207081843473977,0.927034695900927,0.9333901225074084,0.9425842658876754,0.9455828379409901
286,292,0.9666029041812432,0.009746774390482958,0.9475928351764835,0.9506269558284588,0.9600110697998264,0.966570143731155,0.9731590255921581,0.9826906013354003,0.9857991478864668
287,293,1.0431268438872916,0.010188612472814199,1.0232519537710125,1.0264248344326132,1.0362367676927258,1.0430936720706396,1.0499807586652137,1.0599420053474982,1.0631902464782885
288,294,1.0534890985949468,0.010150370004077687,1.0336875308325244,1.0368490103475214,1.0466251248925278,1.0534564991611397,1.060317534847244,1.070240386397823,1.073475926037458
289,295,1.038611096613127,0.009982492804271733,1.019136803367486,1.0222460842504348,1.0318606886020287,1.0385791149222647,1.0453266405906119,1.0550852013551257,1.0582671389617422
290,296,1.0612593214312955,0.010034231359409024,1.041682603112559,1.0448085925163377,1.0544742079235039,1.0612276969691974,1.0680099603269748,1.077817924184946,1.0810157587605036
291,297,1.0012518096174907,0.009656929967463418,0.9824129461074886,0.9854207006021695,0.9947214972720414,1.0012207632209003,1.0077482775173012,1.0171888206408968,1.0202671070349179
292,298,1.1154916350062847,0.010211973885642716,1.0955652274805183,1.0987477493507498,1.108586882834462,1.1154604726949973,1.122362416363598,1.1323418180601166,1.1355951351930063
293,299,1.061605864229866,0.009777847179578459,1.042527076899915,1.0455740987342423,1.0549945458812966,1.061575844986362,1.068184457851481,1.0777400280190845,1.080855248265376
294,300,1.0058304692029454,0.009435375204124621,0.9874214486094487,0.9903611401098829,0.999450426034221,1.0058009659404796,1.0121783501309327,1.021400436534316,1.024407154220691
295,301,0.998359791113856,0.009422262952595259,0.9799768643262929,0.982912267242064,0.9919885177895272,0.9983301496388013,1.0046987515292836,1.0139084246798877,1.016911167773268
296,302,1.0504619212412178,0.00969125145436366,1.0315522423898509,1.0345722228493208,1.043909128272148,1.0504321185169354,1.0569822255165597,1.066453279360651,1.069540966337956
297,303,1.1174891084523049,0.009918846262949092,1.0981320480625003,1.101224263216675,1.110783048483269,1.1174597619912339,1.1241631771067497,1.1338540570580276,1.1370129421973616
